v5111f
4,2100225
1,7519341569
0,557812551169
2,557813010177
6,557813022471
3,557812867071
5,557842235391
2,618005331967
6,618408181759
1,1099511627775
5,8220
3,795420
4,844668
0,1075636093
0,138648938493
4,164469073917
1,267615463421
6,267628050431
3,1093067077631
2,1099511627775
6,49176
4,51640320024
2,51640321055
5,51640386815
5,51644595455
1,257937374463
0,533083979263
3,536308350463
4,549218418175
0,1099511627775
2,1031
3,788231
5,853991
1,940509159
5,957335543
6,961542143
6,2038431743
0,1032830582783
4,1084470853631
2,1099511627775
1,525184
3,825439552384
0,825439552399
1,963013116815
3,963016265615
4,963028873103
5,963096080335
6,1066221387775
2,1073691492351
4,1099511627775
3,787200
0,787440
2,962610332656
6,963013182448
1,963013189617
1,963046787071
2,1083372980223
6,1084449869823
5,1093056593919
4,1099511627775
0,15
3,787215
0,817935
5,1077706511
6,1077804863
2,1312620543
5,61458939903
3,886897967103
4,893151870975
3,1099511627775
1,7169
0,550293216769
2,550561914753
4,550696329153
1,1031799775169
6,1031799799757
0,1031815528397
5,1066173202431
5,1073691492351
4,1099511627775
1,7169
2,139137
3,237537
6,262125
2,34594881517
3,35400955903
1,61187553279
0,1091979704319
6,1093056593919
4,1099511627775
0,1074791425
3,1074797575
5,1075060615
1,826246176647
2,826260864903
5,826277691287
6,826680434687
4,878211760127
6,1084470853631
2,1099511627775
3,3075
1,7517244419
0,7548701699
4,7548750947
0,557841960547
5,626796318307
1,627052220415
4,635227340799
6,686792114175
3,1099511627775
5,263040
3,266115
1,825171382147
2,825178726275
6,825178750863
0,841284878223
4,1047845961615
5,1047846141951
0,1047921688575
3,1099511627775
2,918016
4,3018241
1,7520259585
6,7520271879
2,7520337863
5,7520354303
5,16139649023
3,841578676223
1,841813590015
0,1099511627775
2,1031
4,13343
6,16839743
0,16840703
5,68937709567
3,69743802367
2,129906898943
6,130983788543
4,137304735743
1,1099511627775
1,525184
2,526215
5,4734855
3,206258055
4,550767640455
0,1066163715975
3,1069388087175
5,1047921565695
4,1047946854399
6,1099511627775
2,1031
0,1151
1,526335
4,550561908735
6,963080095743
2,963113879551
0,1091962898431
3,1091988088831
6,1093064978431
1,1099511627775
2,1031
5,66791
3,853991
1,940509159
4,940521471
6,2017411071
0,1032809562111
4,1039264595967
5,1073725030399
1,1099511627775
3,787200
0,787440
2,962610332656
6,963013182448
4,1031833355248
0,1031833355263
5,1032910243839
2,1032914466815
6,1084477145087
1,1099511627775
3,3075
2,1081084931
4,1089485831
0,33301740551
5,33301756991
3,33302544191
5,33369686015
1,584065023999
6,686993440767
6,1099511627775
0,15
3,49215
1,12893347903
2,12894403647
4,16121920575
2,16122379583
0,566415392767
5,566885285887
3,618408181759
1,1099511627775
4,24624
6,25782411312
6,128911958064
0,128911958079
1,128912483263
5,128979690495
3,129382736895
2,1091992282111
4,1091994386431
1,1099511627775
5,537657856
6,825574031872
3,825574038022
0,826648829447
2,828810993159
4,828811190151
5,828903399423
2,880459800575
1,893252534271
6,1099511627775
4,12312
3,209112
5,211167
2,3222486239
4,3247701215
0,278394306015
0,828687482879
1,880260677631
6,893151870975
3,1099511627775
5,263040
1,825171379072
2,825171380103
0,825171380223
4,825183987711
6,826260877311
3,877850816511
5,878215954431
5,893252534271
6,1099511627775
3,3075
1,265667
4,275280956867
0,825574166467
3,825574178767
0,842770841567
2,843851923423
2,858892697567
4,858959904767
1,1099511627775
5,263040
1,825171379072
6,825574228864
0,825574228879
5,825591055263
2,828813330335
6,1035072423839
3,1035078721439
1,1047871356927
4,1099511627775
3,787200
2,788231
6,1077677831
4,7532711687
0,145106014087
5,145106042767
6,145106075647
3,970545102847
1,1073691492351
4,1099511627775
0,15
5,263055
6,459759
2,488447
3,25795458047
4,30096718847
1,30331632639
2,33553907711
5,584115552255
0,1099511627775
2,1031
0,1271
6,1076890871
5,1076919551
4,7531953407
1,8471608575
5,68617927935
0,995525656575
3,274072600575
3,1099511627775
2,1031
4,13343
6,1076902943
4,7531936799
0,41925262399
1,42731093567
1,68517690943
2,68517756927
3,274475253759
6,1099511627775
4,12312
5,14367
3,407967
2,3222683039
5,20427734431
1,20528463327
6,33419656671
3,446139170271
0,996398825471
2,1099511627775
4,196992
5,537854848
1,537862017
6,638574465
0,9236785151
1,16754026495
6,841790400511
0,1075765575679
2,1093062885375
3,1099511627775
4,12312
5,17205063704
1,17205588888
4,567766971288
5,569920748440
2,569954532248
0,571029219327
6,983440556031
6,996331749375
3,1099511627775
4,2100225
1,7519341569
2,7523539975
0,16121871375
3,16121920575
5,16659578431
0,17162894911
1,137237168127
4,274475253759
6,1099511627775
5,2055
3,789255
2,822247
2,3223097319
0,3254554599
3,828693581799
1,966136930303
6,970444488703
4,1073725030399
1,1099511627775
3,3075
0,550293212675
4,550293311171
5,550562140099
2,550569484227
6,550569459711
6,963087646719
5,963112861695
0,979218989055
5,1099511627775
1,4103
2,922119
3,825439949319
6,825641374215
0,825657102855
4,860055150591
3,863279521791
1,875653234687
4,1082214318079
2,1099511627775
5,537657856
0,537657871
6,537854575
1,552536687
5,569363071
4,52209633919
2,55431908991
6,880455319551
3,892950544383
4,1099511627775
3,787200
0,1075578625
2,963685123841
5,964155016961
3,964155023111
1,964167614223
0,964167614463
6,1067297161215
1,1082214318079
2,1099511627775
4,393984
5,459744
4,206561543136
1,1031732659168
5,1031850132448
3,1031850157048
0,1096274666488
2,1096274667519
6,1096287256575
3,1099511627775
6,6147
1,7347203
0,16113474563
5,16113482783
2,16113614751
4,16138829727
5,84959035295
3,85765029887
1,1047871356927
4,1099511627775
2,537395968
6,825573769984
6,825574163392
0,1083272201152
3,1083272250352
0,1083272250367
1,1096165549055
2,1096166604799
4,979185434623
2,1099511627775
0,1074791425
5,1076894723
6,1076919311
4,1077017807
5,61223337167
3,61224124367
3,886663151567
4,893118185423
1,996382081023
6,1099511627775
2,1031
1,33855
5,234980415
3,260170815
0,260171775
6,1065871359
1,4825546751
2,967435091967
0,1096284110847
4,1099511627775
1,525184
5,754624
4,550562137024
6,550562161612
5,554871808972
2,554872812543
0,555071045631
0,1070467121151
4,1096287256575
3,1099511627775
2,4124
3,7199
6,4307565599
1,4374789151
5,4374920671
3,7599291871
5,8136916991
6,833173291007
4,858959904767
1,1099511627775
0,1074791425
2,1074793487
6,3228572687
0,3228573647
2,3262160895
5,72183029759
3,72208220159
4,484391780351
1,1035087118335
0,1099511627775
1,525184
4,550561907584
5,550570308488
3,550570311563
6,550570508267
4,550604107775
1,670879969279
6,1083398156287
2,1096287256575
3,1099511627775
0,960
2,135136192
4,202343392
