6s7jro
3,3075
1,528259
6,552847
4,550561935247
0,550577663887
2,963028873103
5,963074998271
1,963142221823
0,1091991240703
2,1099511627775
5,229440
3,1016640
6,1041228
3,825440068428
2,825440941055
1,1031733720063
4,1031758935039
6,1031765229567
0,1047871356927
4,1099511627775
6,49176
5,114936
4,508920
2,516092
5,137909231612
1,963080347644
0,963096076284
6,1066217239551
5,1096287256575
3,1099511627775
4,12312
3,405912
0,550293615512
1,550327202808
5,567532254200
4,567532257278
1,568002083839
2,571224358911
6,584115552255
0,1099511627775
3,3075
3,3224374275
2,3761770243
1,3761798919
2,3795386167
4,4064214967
0,72850857983
6,77158416383
5,137304735743
1,1099511627775
2,1031
3,394631
6,1077284231
4,1077296543
0,69863947743
3,482583461343
5,482617064959
5,542763384319
0,1093056593919
4,1099511627775
2,1031
1,526215
6,722919
2,103113525223
3,106337896423
0,106337927143
1,123547156455
4,674108514303
6,1086601560063
4,1099511627775
3,3075
1,19487
2,7363615
0,7364095
5,74702335
5,612360191
6,825648734207
4,842853777407
0,858959904767
1,1099511627775
6,6147
5,134420611
3,135207811
1,185572259
6,193985459
2,3416182783
4,3422486527
3,828861513727
2,1035087118335
0,1099511627775
3,3075
1,265667
6,364019
0,550293573619
4,550301974519
2,551383056375
5,568613273591
4,843893956607
5,1084470853631
2,1099511627775
3,3075
1,265667
6,403115459
0,515799190979
0,1066092400579
5,1066209873859
6,1066209898447
5,1066224533503
1,1073691492351
4,1099511627775
2,918016
3,825439945216
0,825439945696
4,825439958008
5,825473627128
3,1031833383928
2,1032914465784
6,1084476089343
4,1086620434431
6,1099511627775
2,1031
3,25631
5,288671
1,33875967
1,17243105279
4,17246257151
0,33352384511
5,583914029055
3,584115552255
0,1099511627775
2,1031
1,526215
4,550561908615
6,550562105319
0,550577833959
3,550628214759
6,963131711487
2,963129638911
1,1083405500415
0,1099511627775
6,6147
5,14367
3,112767
1,637951
4,202357759
2,231734271
1,240783457279
5,241860345855
0,274072600575
3,1099511627775
2,7172
6,56348
4,253340
4,403692956
2,1484774812
5,10099258367
1,835270374399
3,835367993343
0,1093066031103
6,1099511627775
3,3075
5,11295
6,269233695
2,276577823
4,276627071
0,16382754431
1,16517103615
2,979126648831
5,1047946854399
6,1099511627775
5,4110
4,28734
3,815934
1,15498046
5,132971326
1,550828309310
0,551701774335
0,583914029055
6,996231086079
4,1099511627775
3,3075
2,7199
6,4307565599
0,554600775199
3,557825146399
5,557825261119
4,558026522623
1,558295416831
0,1073691492351
4,1099511627775
2,1031
5,17471
3,411071
1,806242239
6,839895039
5,869263359
1,963076155391
2,1083402348543
4,1083405500415
0,1099511627775
6,196704
3,983904
2,3083107
2,3225358179
6,3225407355
4,3233677311
3,828672704511
1,858741669887
0,858859241471
2,1099511627775
1,525184
3,825439552384
6,825439558531
4,825439583155
0,825440074675
5,826516885503
6,826542063615
5,841578643455
1,979185434623
2,1099511627775
0,1074791425
5,1074799645
4,1079000095
3,1079787295
4,1105002271
6,1105068031
1,16139550719
2,16374562815
3,841813590015
0,1099511627775
6,49176
5,114936
3,902136
4,51641172984
2,51641174015
1,52580829183
0,1083372980223
5,1083402348543
6,1084475047935
5,1099511627775
2,1031
0,8598332431
3,8604630031
4,8604679279
1,8605204463
5,8739864575
1,16257105919
6,222516199423
3,1047955226623
2,1099511627775
0,240
4,394224
1,825171510256
4,1031732593648
3,1031833355248
0,1031833355263
6,1083398128639
2,1083402351615
3,1083405500415
0,1099511627775
5,2055
2,3222277127
1,3222802311
6,3222851487
4,3229155231
4,16139222943
0,84925874143
3,85328887807
2,1047938433023
1,1099511627775
6,6147
5,14367
0,15327
2,3222290399
4,3289497599
5,3348234239
6,16239427583
1,16374562815
3,841813590015
0,1099511627775
6,6147
3,55347
2,8452159
4,8846143
1,76020735
5,550637665279
3,602227604479
1,602234945535
0,618341072895
5,1099511627775
2,1031
4,13343
6,16839743
1,137690674239
3,137690871039
5,138228528895
6,139305156607
2,964207575039
0,1093056593919
4,1099511627775
6,134611200
0,550427820800
5,550427886560
2,1031732659168
1,1031732663271
3,1031732687871
4,1036033948671
5,1036151421951
1,1096289352703
2,1099511627775
6,24588
3,418188
4,50848140
0,550344057740
1,825691726732
0,825700004863
2,826660618239
6,833106214911
5,1073691492351
4,1099511627775
3,393600
5,1445249
0,550294654849
4,553522171777
5,553530572681
2,553530632191
1,570727327743
3,673907206143
3,1086620434431
6,1099511627775
2,1031
4,13343
0,13823
1,14695935
6,115408383
5,60261727743
5,335542550015
1,343059791359
0,893151870975
3,1099511627775
2,537395968
6,537789376
4,537814000
3,638575600
6,825674949616
1,825679148028
4,838589215740
2,838590265343
0,1096288303103
1,1099511627775
2,1031
